Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Republic of the Congo,Democratic Republic of the Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea Bissau,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Republic of Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,United Republic of Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,England,USA,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,Somalila
The Pacifier,0,0,25,0,0,0,0,0,0,7,0,0,84,0,0,0,0,28,0,0,31,0,0,0,0,0,47,0,0,3,0,0,0,32,0,0,0,0,70,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,26,0,0,68,0,0,27,0,0,0,0,76,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,28,34,12,0,55,0,41,5,0,2,0,71,0,0,0,0,83,0,0,0,84,0,0,0,0,22,0,0,96,0,0,62,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,41,0,0,0,0,0,48,0,84,0,0,24,0,0,0,0,34,0,47,0,0,0,0,0,0,100,0,4,20,77,73,51,0,0,0,0,0,51,0,38,0,0,71,0,0,35,0,0,55,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,8,0,0,32,0,0,0,0,0,55,4,0,0,0,0,0,0,0,71,53,78,0,0,0,0,0,11,0,0,0,0,0,0,0
The Perfect Man,0,0,11,0,0,0,0,0,0,6,0,0,41,0,0,0,0,21,0,0,19,0,0,0,0,0,28,0,0,3,0,0,0,23,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,0,7,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,16,13,0,0,34,0,13,31,84,0,0,15,0,0,0,0,24,0,0,0,35,0,0,0,0,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,22,0,41,0,0,44,0,0,0,0,28,0,22,0,0,0,0,0,0,48,0,8,11,32,0,45,2,0,0,0,0,12,0,24,0,0,27,0,9,16,0,0,60,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,4,0,0,10,0,0,0,0,100,20,6,0,0,0,0,0,0,0,26,34,33,0,0,0,0,0,3,0,0,0,0,0,0,0
Pooh's Heffalump Movie,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Popstar,0,0,13,0,0,0,0,0,0,8,0,0,13,21,32,0,0,9,0,0,13,0,0,0,0,0,0,0,0,23,0,0,99,22,0,0,57,0,13,0,0,0,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,8,10,3,0,13,0,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,33,0,12,0,0,15,0,0,0,0,7,0,47,0,0,0,0,0,0,41,0,3,8,0,0,5,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,13,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,5,0,0,0,0,0,0,85,0,0,0,0,0,0,0,22,16,10,0,0,0,0,0,11,0,0,0,0,0,0,0
Pretty Persuasion,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,14,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,70,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,100,0,0,31,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime,0,0,14,0,0,0,0,0,0,24,0,0,38,35,0,0,0,90,0,0,27,0,0,0,0,35,0,0,0,42,0,0,0,0,0,0,0,0,44,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,22,11,0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,0,35,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,66,66,9,0,28,0,9,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,16,0,0,0,0,100,12,0,59,0,0,27,0,0,0,0,14,0,77,0,0,0,0,0,13,57,0,12,18,0,0,22,9,0,0,0,0,12,0,0,0,0,50,0,0,0,0,0,38,0,0,0,12,61,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,8,0,0,14,0,0,0,0,0,0,17,0,0,0,0,0,0,10,46,52,66,0,0,0,0,9,19,0,0,0,0,0,0,0
"The Prize Winner of Defiance, Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
The Producers,0,0,0,0,0,0,0,0,0,4,0,0,53,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,6,65,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,15,6,0,39,0,10,5,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,43,0,0,67,0,0,0,0,17,0,13,0,0,0,0,0,6,100,0,3,8,0,0,8,2,0,0,0,0,7,0,0,0,0,49,0,0,0,0,0,54,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,5,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,48,70,0,0,0,0,0,6,0,0,0,0,0,0,0
Proof,0,0,0,0,0,0,0,0,0,6,0,0,96,16,0,0,0,27,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,75,0,0,0,0,0,8,8,0,0,5,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,11,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,52,11,0,53,13,10,0,62,0,19,10,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,79,0,0,53,0,0,0,0,31,0,41,0,0,0,0,0,0,73,0,10,18,0,0,14,5,0,0,0,0,12,0,0,0,0,77,0,0,0,0,0,84,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,13,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,79,100,0,0,0,0,0,4,0,0,0,0,0,0,0
Racing Stripes,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,28,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,68,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,32,0,5,10,73,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebound,0,0,0,0,0,0,0,0,0,4,0,0,44,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,38,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,17,0,0,0,13,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0,14,13,5,0,28,0,11,11,0,2,0,0,0,29,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,0,36,0,0,18,0,0,0,0,26,0,13,0,0,0,0,0,0,100,0,8,16,28,0,22,2,0,0,0,0,10,0,11,0,0,50,0,10,18,0,0,35,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,16,0,0,11,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,3,24,34,40,0,0,0,0,0,3,0,0,0,0,0,0,0
Red Eye,0,0,0,0,0,0,0,0,0,2,0,0,47,6,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,13,6,0,0,40,0,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,0,0,17,0,0,0,0,12,0,22,0,0,0,0,0,0,29,0,5,7,0,0,6,1,0,0,0,0,8,0,0,0,0,45,0,0,0,0,0,27,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,3,0,0,7,0,0,0,0,100,0,2,0,0,0,0,0,0,0,26,37,55,0,0,0,0,0,2,0,0,0,0,0,0,0
Rent,0,0,0,0,0,0,0,0,0,3,0,0,48,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,23,2,0,0,74,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39,0,0,16,0,0,0,0,11,0,13,0,0,0,0,0,0,43,0,3,10,0,39,6,2,0,0,0,0,7,0,0,0,0,38,0,0,0,0,0,100,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,57,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ring Two,0,0,0,0,0,0,0,0,0,17,0,0,71,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,0,0,0,35,0,0,0,0,79,0,0,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,43,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,11,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,59,51,0,0,73,0,29,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,32,0,74,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,9,100,0,15,29,73,0,79,0,0,0,0,0,30,0,0,0,0,68,0,0,47,0,0,47,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,11,0,0,21,0,0,0,0,0,39,11,0,0,0,0,0,0,0,68,70,98,0,0,0,0,0,14,0,0,0,0,0,0,0
The Ringer,0,0,0,0,0,0,0,0,0,8,0,0,84,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,25,0,0,0,0,15,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,9,8,11,0,85,0,23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,16,0,77,0,0,24,0,0,0,0,35,0,23,0,0,0,0,0,0,42,0,7,14,0,0,56,0,0,0,0,0,25,0,39,0,0,38,0,0,0,0,0,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,44,51,100,0,0,0,0,0,4,0,0,0,0,0,0,0
Rize,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Robots,0,0,16,0,0,0,0,0,0,67,0,0,63,18,0,0,0,0,0,0,33,0,0,0,0,56,0,0,0,9,0,0,0,23,0,0,0,0,52,0,0,0,0,0,53,10,0,0,71,0,0,0,0,72,21,0,0,0,25,0,34,0,0,50,88,15,77,0,0,0,0,0,0,0,23,34,0,0,0,0,0,0,17,0,0,25,0,0,0,0,88,0,0,0,0,0,0,81,24,18,0,32,12,16,0,42,0,21,12,0,9,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,25,0,0,0,0,0,27,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,0,0,0,0,0,32,0,61,0,0,21,0,0,0,0,24,0,35,0,0,70,0,0,74,58,0,16,31,60,0,25,15,0,0,0,0,8,0,17,0,0,57,0,18,0,0,0,39,0,21,0,55,46,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,11,0,0,9,0,0,0,0,0,33,9,0,0,0,0,0,0,15,36,54,59,82,0,0,0,47,8,0,0,0,0,0,0,0
Roll Bounce,0,0,14,0,0,0,0,0,0,11,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,100,0,0,0,0,5,0,0,0,0,0,0,0,0
Rumor Has It...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahara,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Sarah Silverman: Jesus Is Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Saw II,0,0,0,0,0,0,0,0,0,0,0,0,44,42,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,66,0,0,0,0,0,73,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,40,0,0,0,0,0,0,0,0,69,24,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,25,0,0,0,0,0,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,0,0,54,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0
Serenity,0,0,0,0,0,0,0,0,0,8,0,0,70,24,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,0,0,83,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,18,0,0,0,22,0,25,0,0,0,0,11,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,25,12,0,0,49,0,13,17,0,3,0,0,0,54,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,54,0,0,0,0,0,0,0,28,0,15,0,0,0,0,0,0,58,0,20,15,0,0,25,13,0,0,0,0,0,0,0,0,0,70,0,19,0,0,0,64,0,9,0,20,73,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,0,0,17,27,59,100,0,0,0,0,0,6,0,0,0,0,0,0,0
Shadowboxer,0,0,0,0,0,0,0,0,0,48,0,0,87,16,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,56,0,0,0,0,0,61,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,7,0,0,0,100,0,0,0,0,38,31,0,0,0,0,0,0,26,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,0,0,50,0,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,27,63,0,0,47,0,0,0,0,0,12,0,45,0,0,0,0,41,36,0,0,56,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,33,40,78,0,0,0,0,0,0,0,0,0,0,0,0,0
